	Term_NDoc_Date	Sentence	Frame
7	18_127_2015-10-01	Und dennoch: Der Bund beteiligt sich dauer­  haft, strukturell und dynamisch an den Kosten, die durch die Aufnahme von Asylbewerbern in Ländern und Kom­ munen entstehen.	4.1
8	18_127_2015-10-01	Längere Asyl­ verfahren gehen dann nicht mehr zulasten der Länder.	x
9	18_127_2015-10-01	Mit dem Gesetzespaket bekennen wir uns genauso klar und deutlich zur Aufnahme und Integration derje­ nigen, die schutzwürdig sind und dauerhaft hier bleiben werden.	x
10	18_127_2015-10-01	Wir erweitern das Angebot von Sprachkursen.	x
11	18_127_2015-10-01	Wir lockern das Leiharbeitsverbot für Asylbewerber.	x
12	18_127_2015-10-01	Neben der Spra­ che ist Arbeit der Schlüssel zur Integration.	x
13	18_127_2015-10-01	Kolleginnen und Kollegen, Integration hat zwei Richtungen.	x
14	18_127_2015-10-01	Wenn wir mit unseren Bürgern über eine Willkommenskultur sprechen, müssen wir von denen, die zu uns kommen, auch eine Anerkennungskultur ein­ fordern.	4.3
15	18_127_2015-10-01	Wir brauchen ein einheitli­ ches EU­Asylrecht, auch bei Verfahren und Leistungs­ standards.	x
16	18_127_2015-10-01	Wir werden keines der Probleme auf der Welt lösen können, indem wir unbegrenzten Zuzug nach Europa erlauben und diesen einfach nur besser organi­ sieren.	4.1
17	18_127_2015-10-01	Wir müssen die Fluchtursachen angehen und dazu beitragen, dass sich nicht noch mehr Menschen auf den  Weg machen.	x
18	18_127_2015-10-01	Über 60 Anschläge auf Asylunterkünfte sind beschämend.	1.3
19	18_127_2015-10-01	Ich habe im Bayerischen Fernsehen erlebt, wie ein Iraner, der in Bayern lebt, erklärte, dass er vor zwei Jahren einen Asyl­ antrag gestellt hat.	x
20	18_127_2015-10-01	Mein Haupt­ anliegen ist, dass zum Abschluss des Asylverfahrens die Zahlung beendet wird.	x
21	18_127_2015-10-01	Was ist mit all den Geduldeten, denen, die kein Asyl bekommen, aber auch nicht wegge­ schickt werden können?	4.2
22	18_127_2015-10-01	Wir müssen in erster Linie die Fluchtursachen bekämp­ fen.	x
23	18_127_2015-10-01	Wenn man dann aber einem 17­jährigen jun­ gen Mann gegenübersteht, der erzählt, wie er auf seiner Flucht aus Eritrea vor Gewalt und Verfolgung tagelang ohne Wasser durch die Wüste geirrt ist, wie er von be­ trunkenen Schleppern verprügelt wurde und noch vieles andere mehr erlebt hat, dann wird deutlich, welche Di­ mension dieses Leid wirklich hat.	2.4
24	18_127_2015-10-01	Für die Perspektive eines selbstbestimmten Lebens ist es wichtig, dass ein schnellerer Zugang zu Sprach­ und Integrationskursen für Menschen mit einer guten Blei­ beperspektive beschlossen wird.	1.1
25	18_127_2015-10-01	Ich möchte ausdrücklich auch Ihnen, Herr Minister, dan­ ken, dass Sie am Montag all jenen THW­Helferinnen und ­Helfern gedankt haben, die ehrenamtlich zum Bei­ spiel dafür sorgen, dass vor Ort, wo es darauf ankommt, Unterkünfte entsprechend ausgestattet und Sprachkurse angeboten werden.	x
26	18_127_2015-10-01	Das öffnet die Tür zu einem Einwanderungsge­ setz, jedenfalls ein kleines Stück.	x
27	18_127_2015-10-01	Aus diesem Einwanderungskorridor muss aber dann endlich ein modernes Einwanderungsgesetz wer­ den.	x
28	18_127_2015-10-01	Sie versuchen, das Asylrecht an verschiedenen Stellen zu schwächen, und zwar auf Kosten der Flüchtlinge.	2.1
29	18_127_2015-10-01	Hier muss entsprechend bestraft und gegebenenfalls auch ausgewiesen werden.	4.2
30	18_127_2015-10-01	Als Erste hat sie einen Flüchtlings­ und Integrationsgipfel initiiert.	x
31	18_127_2015-10-01	Wir beraten heute die bedeutendste Reform des deut­ schen Asylrechts seit den 1990er­Jahren.	x
32	18_127_2015-10-01	Oktober 201512278  (A) (C)  (B) (D)  dürftig sind, den Anreiz nehmen, überhaupt einen Asyl­ antrag in Deutschland zu stellen.	x
33	18_127_2015-10-01	Die Leistungen werden nach Abschluss des Asyl­ verfahrens deutlich gekürzt, und der Antragsteller wird direkt aus der Erstaufnahmeeinrichtung in sein Heimat­ land zurückgeschickt.	4.2
34	18_127_2015-10-01	Wer keinen Anspruch auf Asyl hat und dennoch in Deutschland einen Asylantrag stellt, der muss in seine Heimat zurückgehen, und zwar rasch.	4.2
35	18_127_2015-10-01	Die Integration der Flüchtlinge wird nur gelingen, wenn wir als aufnehmende Gesellschaft eine klare Vor­ stellung davon haben, was wir brauchen und was wir nicht brauchen, und wenn wir klare Ansagen machen.	4.3
36	18_127_2015-10-01	Alle anderen haben nichtsdestotrotz ein individuelles Recht darauf, nach unserem Grundgesetz jedenfalls immer noch, hier einen Antrag auf Asyl zu stellen.	1.1
37	18_127_2015-10-01	Menschenwürde ist nicht verhan­ delbar, auch nicht zum Zweck der Migrationspolitik.	1.1
38	18_127_2015-10-01	Jetzt kommt aus Bayern der Ruf, sogenannte Transitzentren an den Grenzen einzurichten.	4.1
39	18_127_2015-10-01	Wir haben eine rechtliche, eine menschliche Verpflichtung, unser Asylsystem nach allen Kräften des Staates und der Gesellschaft arbeitsfähig und funktionsfähig zu halten.	x
40	18_127_2015-10-01	Unser Asylrecht kann nur dann effektiv wirken, wenn wir seine Grenzen respektieren, Grenzen, die trotz aller mensch­ lich möglichen Anstrengungen erkennbar in Teilen er­ reicht und überschritten sind.	x
41	18_127_2015-10-01	Der Gesetzentwurf des Bundesinnenministers schwächt nicht das Recht auf Asyl.	x
42	18_127_2015-10-01	Der Dreh­ und Angelpunkt ist aber die – entschuldi­ gen Sie den Ausdruck – naive Annahme, man könnte durch Gesetz beschließen, Menschen länger in Erstauf­ nahmeeinrichtungen zu lassen, weil sie aus sicheren Her­ kunftsstaaten kommen oder Asylfolgeantragsteller sind.	4.2
43	18_127_2015-10-01	Was wir heute auf den parla­ mentarischen Weg bringen, ist die umfassendste Reform unseres deutschen Asylrechts seit dem Asylkompromiss in den 90er­Jahren.	x
44	18_127_2015-10-01	Es ist herausragend, was in Deutsch­ land derzeit passiert und wie viel Solidarität und Empa­ thie gegenüber den Flüchtlingen und Asylbewerbern an den Tag gelegt wird.	2.3
45	18_127_2015-10-01	Was die Registrie­ rung, Antragstellung und Antragsbearbeitung anbelangt, ist dies eine riesige Herausforderung, und die Unterbrin­ gung sowie die Integration in unsere Gesellschaft und in den Arbeitsmarkt sind auch für ein starkes und wohlha­ bendes Land wie Deutschland auch bei größter Anstren­ gung auf die Dauer nicht zu leisten, wenn die Zahlen auf diesem hohen Niveau bleiben.	4.1
46	18_127_2015-10-01	Meine sehr verehrten Damen und Herren, allein im September sind mehrere zehntausend Flüchtlinge und Asylbewerber nach Deutschland gekommen.	4.1
47	18_127_2015-10-01	Jeder Flüchtling und jeder Asylbewerber muss schnellstmöglich, wenn er  Deutscher Bundestag – 18.	x
48	18_127_2015-10-01	Wenn Deutschland an Leistungs­ und Integrationskraft einbüßt, ist letzten Endes nieman­ dem geholfen.	x
49	18_127_2015-10-01	Wir geben mit diesem Gesetz zur Beschleunigung des Asylverfahrens ein wichtiges Signal an all die Menschen, die nicht schutzbedürftig sind, sich nicht nach Deutsch­ land aufzumachen.	x
0	18_127_2015-10-01	Es geht nicht um eine Differenzierung in schlechte und gute Flüchtlinge, sondern darum, ob je­ mand überhaupt Flüchtling oder anerkannter Asylbewer­ ber ist oder ob er es nicht ist.	4.2
1	18_127_2015-10-01	Es geht darum, die Asylverfahren zu beschleunigen, die Unterbringung zu erleichtern und gleichzeitig die Ab­ schiebung abgelehnter Asylbewerber zu forcieren.	4.2
2	18_127_2015-10-01	Auch das gehört zu einem geordneten Asylver­ fahren und zur Realität in diesem Land.	x
3	18_127_2015-10-01	Ich bin davon überzeugt, dass wir so als Gesamtstaat die Problematik und den Ausnahmezustand beim Thema „Flüchtlinge und Asylbewerber“ bewältigen werden kön­ nen.	1.5
4	18_127_2015-10-01	Wenn man das Ergebnis mit dem schlechten Asylkompromiss von 1993, wenn ich das einmal sagen darf, vergleicht, dann kann man feststellen: Wir haben in  Eckhardt Rehberg  Deutscher Bundestag – 18.	x
5	18_127_2015-10-01	Oktober 201512288  (A) (C)  (B) (D)  der Asylpolitik jetzt einen riesigen Schritt gemacht, der unser Land voranbringen wird.	x
6	18_127_2015-10-01	Es ist die schlimmste Verschärfung seit 1993 im Asylrecht!	x
7	18_127_2015-10-01	Wir sollten uns überlegen, welche wirtschaftliche Not sich oftmals dahinter verbirgt, wenn Menschen alles auf­ geben, wenn sie ihre Kinder nehmen und sich auf den Weg machen, auch wenn sie bei uns kein Asyl bekom­ men können.	2.4
8	18_127_2015-10-01	Wir sorgen jetzt dafür, dass die Integra­ tionskurse auch für Menschen, die sich im Asylverfahren befinden und eine gute Bleibeperspektive haben, sowie für Geduldete geöffnet werden.	x
9	18_127_2015-10-01	Die  Zahl der Sprachkurse wird erheblich erhöht.	x
10	18_127_2015-10-01	Wir wissen, dass Flüchtlinge aus den Ländern des Westbalkans in den weitaus meisten Fällen kein Asyl be­ kommen, weil sie nicht verfolgt sind.	4.2
11	18_127_2015-10-01	Oktober 2015 12291  (A) (C)  (B) (D)  ten wollen, eine legale Möglichkeit der Arbeitsmigration, damit sie keine Asylanträge stellen.	x
12	18_127_2015-10-01	Wenn es uns gelingt, dass Asylverfahren deutlich schneller entschieden werden, dass die deutsche Sprache schnell erlernt werden kann, dass Qualifikationen erfasst und Praktika und Ausbildung angeboten werden, dann können wir diese Herausforderung meistern.	1.5
13	18_127_2015-10-01	Gerade in der Situation, in der wir uns jetzt befinden, einer Situ­ ation, in der überall Flüchtlinge sind, brauchen wir die Integrationskraft der deutschen Wirtschaft.	x
14	18_127_2015-10-01	Wer über Fluchtursachen und deren Bekämpfung reden will, der darf natürlich beim Thema Handelspolitik nicht schweigen.	2.1
15	18_127_2015-10-01	Ich will zur Flüchtlingsdebatte nicht sehr viel sagen, aber ich will sagen, dass wir versuchen müssen, den Menschen die Chance zu geben, auf eine vernünftige Art und Weise zu uns zu kommen, auch um Zuwanderung steuern zu können.	x
16	18_127_2015-10-01	Einige der Gründe für die Flucht finden wir im Menschenrechtsbericht, doch wesentliche Aspekte der Fluchtursachen bleiben ausgeblendet.	x
17	18_127_2015-10-01	Der Kli­ mawandel wird durch die Industrienationen wesentlich mitverursacht und führt zu neuen Fluchtursachen in der  Frank Schwabe  Deutscher Bundestag – 18.	2.1
18	18_127_2015-10-01	Die Linke fordert deswegen, dass in den künftigen Berichten die europäische Flüchtlingspolitik und die Fluchtursachen in einem eigenen Kapitel ehrlich aufgearbeitet werden.	x
19	18_127_2015-10-01	Neben der großen Hilfsbereitschaft gibt es in Deutsch­ land leider auch einen tief verankerten Rassismus in der Bevölkerung und bei staatlichen Institutionen.	1.3
20	18_127_2015-10-01	Die aktuellen Migrantenströme zeigen die Anziehungskraft unseres Landes.	x
21	18_127_2015-10-01	Mehr noch: Die Europäi­ sche Union hat seit Jahren die katastrophale Flüchtlings­ lage in Griechenland und in Italien – wie oft haben wir uns im Menschenrechtsausschuss mit dieser Thematik auseinandergesetzt – fahrlässig, ja sträflich hingenom­ men und damit dazu beigetragen, dass sich die Karawa­ ne der Migranten heute in Richtung Europa, in Richtung Deutschland bewegt.	2.4
22	18_127_2015-10-01	Nicht alle, die kommen, haben Anspruch auf Asyl, und nicht alle werden bleiben können.	4.2
23	18_127_2015-10-01	Es bleibt eine schwierige – auch das will ich sagen –, aber dennoch richtige Entscheidung, dass im aktuellen Asylkompromiss drei sichere Länder ohne politische Verfolgung auch von uns als sichere Herkunftsländer ein­ gestuft werden.	x
24	18_127_2015-10-01	Das gilt sowohl für die Anwendung des Asylrechts als auch für die anderen Rechtsnormen.	1.1
25	18_127_2015-10-01	Und Deutschland und Europa schützt man nicht vor ungebremster Zuwanderung, indem man Grenzen verdichtet, eine harte Rhetorik auflegt und die Probleme konsequent ignoriert.	x
26	18_127_2015-10-01	Neben europäischer Solidarität bei der Aufnahme von Flüchtlingen sind vor allem entschlossene außenpoliti­ sche Ansätze gefordert, die eine spürbare Verbesserung der Situation nicht nur in den Herkunftsländern, sondern auch in den angrenzenden Schutzgebieten bringen und damit das Problem der Sekundärmigration, für das unser Asylrecht schon laut Definition nun überhaupt nicht ge­ dacht ist, endlich an der Wurzel angehen.	x
27	18_127_2015-10-01	Die Menschen begeben sich in die Hände von kriminellen Schleppern, die sie auf seeuntüchtigen Boo­ ten auf den Weg nach Europa schicken.	2.4
28	18_127_2015-10-01	Fluchtursachen lassen sich nicht von heute auf morgen bekämpfen.	x
29	18_127_2015-10-01	Zu die­ sem Werkzeugkasten gehört zweifelsohne ein umfassen­ des Zuwanderungsgesetz, das Flüchtlingen legale Mög­ lichkeiten für einen Neustart in Deutschland bietet.	x
30	18_127_2015-10-01	Ich finde, es ist vielsagend, wenn nur halb­ herzig über die Fluchtursachen gesprochen wird.	x
31	18_127_2015-10-01	Ein Ansatz ist die Mission EUNAVFOR MED, bei der es in der ersten Phase um die Aufklärung der Schlep­ pernetzwerke ging, und bei der es jetzt darum geht, die Schlepperboote und das Netzwerk der Beobachter der Schlepper auf dem Mittelmeer auszuheben.	2.4
32	18_127_2015-10-01	Wir müssen neben der Fluchtursachenbekämp­ fung – ich komme nachher darauf zurück – im nördlichen Afrika Einrichtungen schaffen, in denen die Flüchtlinge sichere Aufenthaltsorte bekommen.	x
33	18_127_2015-10-01	Ich möchte dafür werben, dass wir alles daranset­ zen, auch unserer Öffentlichkeit zu erklären, dass wir die Ursachenbekämpfung angehen, aber auch die ärgste Not lindern müssen, indem wir die Flüchtlinge aus den Schlepperbooten befreien und auf den Boden der Euro­ päischen Union bringen.	2.4
34	18_127_2015-10-01	Es ist aber ein notwendiger Schritt, um das Schleppernetzwerk lahm­ zulegen.	x
35	18_127_2015-10-01	Na­ türlich gibt es das Risiko der bewaffneten Auseinander­ setzung zwischen militärischen Kräften und Schleppern.	x
36	18_127_2015-10-01	Sie wollen am libyschen Festland und in libyschen Küstengewässern gezielt gegen die Infrastruktur der Schlepper vorgehen.	x
37	18_127_2015-10-01	Na­ türlich sind die Schlepper grausame Menschen, die ein schlimmes Geschäft mit dem Leid der Flüchtlinge be­ treiben.	2.2
38	18_127_2015-10-01	Aber statt eine Mission auf den Weg zu bringen, die einerseits riskant ist, aber andererseits ihre Ziele nicht erreichen wird, gibt es einen sicheren und effektiveren Weg, den Schleppern die Geschäftsgrundlage zu entziehen, nämlich endlich legale und sichere Einwanderungswege nach Europa zu schaffen.	2.4
39	18_127_2015-10-01	Wir wollen legale und sichere Einwanderungswege und vor allem endlich eine engagierte und effektive Seenotrettung.	2.4
40	18_127_2015-10-01	Unsere größte Herausforderung in Europa sind aber nicht die Schulden, sondern der ungebremste Zustrom von Migranten und Flüchtlingen.	4.1
41	18_127_2015-10-01	Seit Januar 2015 sind eine halbe Million Migranten und Flüchtlinge mithilfe von Schleuserbanden über das Mittelmeer nach Europa gekommen.	2.4
42	18_127_2015-10-01	Es geht nicht um die Frage, ob wir Seenot­ rettung oder Bekämpfung der Schlepperbanden wollen.	2.4
43	18_127_2015-10-01	Es wird hier behauptet, es soll zukünftig darum gehen, dass die Boote der Schlepper versenkt werden.	x
44	18_127_2015-10-01	Es geht darum, dass Schlepper identifi­ ziert werden sollen, dass sie erkennungsdienstlich behan­ delt werden sollen, dass die Routen erkannt werden und dass Boote beschlagnahmt werden können.	x
45	18_127_2015-10-01	Niemand hat behauptet, dass mit die­ sem Mandat die Fluchtursachen bekämpft werden sollen.	x
46	18_127_2015-10-01	Wenn man sich anschaut, was wir als Koalitionsfraktionen und die Bundesregierung sonst noch unternehmen, dann finde ich es töricht, wenn man behauptet, wir würden uns nicht um die Bekämp­ fung der Fluchtursachen kümmern.	x
47	18_127_2015-10-01	Meine Fraktion, die SPD, setzt sich dafür ein, dass wir in Deutschland ein Einwanderungsgesetz bekom­ men, das den Menschen zeigt, wie sie nach Deutschland kommen können.	x
48	18_127_2015-10-01	Ich würde mir wünschen, dass sich auch andere Fraktionen hier im Parlament bewegen, da­ mit wir schnell ein solches wichtiges Einwanderungsge­ setz bekommen.	x
49	18_127_2015-10-01	Hier beobachten unsere Einsatzkräfte Tag für Tag, wie skrupellose Schlepper ihrem Geschäft nachge­ hen und aus der Not ihrer Opfer Profit schlagen.	2.2
0	18_127_2015-10-01	Der Übergang zu Phase 2 i) bedeutet nun, nach der Informa­ tionsgewinnung gezielt gegen die Schlepper vorzugehen.	x
1	18_127_2015-10-01	Schlepperboote können auf hoher See aufgebracht und beschlagnahmt werden.	x
2	18_127_2015-10-01	Es liegt auch im Interesse der Flüchtlinge und von uns allen, damit die­ se lebensgefährlichen Schlepperfahrten ihre Ausgangs­ basis verlieren.	2.4
3	18_127_2015-10-01	Zum einen geht es um die Bewältigung ihrer Auswirkungen hier bei uns, zum anderen um die Bekämpfung der Fluchtursachen.	4.1
